StationID,StationTitle,AddressLine,State,Country,Latitude,Longitude,ConnectionType,PowerKW,Quantity,Price,Rating
306785,Glanua,Mullaghboy Industrial Estate,The Municipal District of Navan,Ireland,53.64355973,-6.711038782,Type 2 (Socket Only),22,2,50,3.07
306784,CMP Road Planing,Grants Avenue,Leinster,Ireland,53.29779207,-6.470043247,Type 2 (Socket Only),22,2,50,0.33
306783,Bowlin's Akela Flats,21535 Frontage Rd. SE,New Mexico,United States,32.23865048,-107.4095375,CCS (Type 1),200,2,72,2.59
306782,"Costco - Ridgefield, WA",519 N 56th Place,Washington,United States,45.81930204,-122.690055,CCS (Type 1),200,5,78,0.75
306782,"Costco - Ridgefield, WA",519 N 56th Place,Washington,United States,45.81930204,-122.690055,NACS / Tesla Supercharger,200,1,70,3.69
306781,C.C. Arroyomolinos,Avenida de la Unian Europea,Madrid,Spain,40.28800887,-3.91777088,CCS (Type 2),150,4,51,2.56
306780,EV Charging -Station,3 S Mill St.,Missouri,United States,38.3426,92.581,NACS / Tesla Supercharger,11.5,1,50,0.42
306779,Service Yard (Charlesland Stationping Station),Charlesland Stationping Station,The Municipal District of Greystones,Ireland,53.12717881,-6.063634537,Type 2 (Socket Only),22,1,50,3.58
306778,Mayo Gaels GAA EV,L1505,Castlebar Municipal District,Ireland,53.76232937,-9.118134668,Type 2 (Socket Only),22,1,50,0.36
306777,MHI,Oldcastle Road,Ballyjamesduff Municipal District,Ireland,53.85447555,-7.200127231,Type 2 (Socket Only),22,2,50,0.36
306776,3 Brothers Station Ev,775 CA-20,California,United States,39.16287949,-122.9192638,NACS / Tesla Supercharger,250,8,114,0.06
306775,"Raleys - Tesla Supercharger - Galt, CA",10430 Twin Cities Road,California,United States,38.28940336,-121.3065503,NACS / Tesla Supercharger,250,20,138,4.78
306774,"Chevron - Bond Rd, Elk Grove, CA",9299 Bond Road,California,United States,38.42377773,-121.3537886,CCS (Type 1),50,2,50,3.69
306774,"Chevron - Bond Rd, Elk Grove, CA",9299 Bond Road,California,United States,38.42377773,-121.3537886,CHAdeMO,50,2,50,1.77
306773,St Georges Retail Ev,St George's Way,England,United Kingdom,52.63591943,-1.121228152,CCS (Type 2),300,12,157,1.48
306772,"Joy Lyn's Candies - Paradise, CA","230 Pearson Rd, Paradise, CA 95969 ",California,United States,39.7518867,-121.6239922,Type 1 (J1772),7.6,2,50,1.75
306772,"Joy Lyn's Candies - Paradise, CA","230 Pearson Rd, Paradise, CA 95969 ",California,United States,39.7518867,-121.6239922,CCS (Type 1),50,4,50,3.87
306772,"Joy Lyn's Candies - Paradise, CA","230 Pearson Rd, Paradise, CA 95969 ",California,United States,39.7518867,-121.6239922,CHAdeMO,50,4,50,3.31
306770,Advant IT Ev,"Plot no.7, Sector 142",Uttar Pradesh,India,28.5009107,77.40992469,CCS (Type 2),60,2,50,0.87
306769,Omaxe Connaught Place Ev,"Block H, Beta II",Uttar Pradesh,India,28.48878386,77.51396501,CCS (Type 2),7,3,50,0.49
306768,Omaxe India Trade Station,"Block I, Sector Alpha II",Uttar Pradesh,India,28.47809947,77.5214747,CCS (Type 2),60,1,50,3.3
306767,Near Snow White,"Block D, Connaught Place",Delhi,India,28.63389659,77.22077598,Type 2 (Tethered Connector) ,15,2,50,3.82
306766,AMR Station Trugo DC,D360,KahramanmaraAy,Turkey,37.37990705,36.87016829,CCS (Type 2),180,2,61.4,1.33
306765,SPKLU PLN ULP PANGANDARAN,JL Banjar,West Java,Indonesia,-7.683848,108.657835,Type 2 (Tethered Connector) ,22,1,50,0.1
306765,SPKLU PLN ULP PANGANDARAN,JL Banjar,West Java,Indonesia,-7.683848,108.657835,CCS (Type 2),25,1,50,0.41
306764,SPKLU PLN UP3 JAMBI,"JL Urip Sumoharjo No 2,Kota Jambi",Jambi,Indonesia,-1.60746315,103.5925865,CCS (Type 2),60,1,50,4.84
306764,SPKLU PLN UP3 JAMBI,"JL Urip Sumoharjo No 2,Kota Jambi",Jambi,Indonesia,-1.60746315,103.5925865,Type 2 (Tethered Connector) ,22,1,50,1.48
306764,SPKLU PLN UP3 JAMBI,"JL Urip Sumoharjo No 2,Kota Jambi",Jambi,Indonesia,-1.60746315,103.5925865,CHAdeMO,270,1,113.4,3.85
306763,Mersin-Antalya Yolu,Mersin-Antalya Yolu,Mersin,Turkey,36.1918652,33.61260656,CCS (Type 2),300,4,141,3.12
306762,Mersin-Antalya yolu,Mersin-Antalya yolu,Mersin,Turkey,36.5289015,34.21846176,CCS (Type 2),180,2,61.4,1.91
306761,Mersin-Antalya yolu,Mersin-Antalya yolu,Mersin,Turkey,36.32652546,33.89015771,CCS (Type 2),300,2,137,1.03
306753,Chevron - Mt Shasta,300 W Lake Street,California,United States,41.31216049,-122.3149412,CCS (Type 1),200,2,72,0.61
306752,SPKLU Balai Kota Bandung,"Jl. Wastukencana No,2 Babakan Ciamis",West Java,Indonesia,-6.911711,107.609513,Type 2 (Tethered Connector) ,22,1,50,3.08
306752,SPKLU Balai Kota Bandung,"Jl. Wastukencana No,2 Babakan Ciamis",West Java,Indonesia,-6.911711,107.609513,CCS (Type 2),25,1,50,3.87
306751,ARCO - Redding,2402 Cascade Blvd,California,United States,40.64237844,-122.3676758,CCS (Type 1),150,2,50,3.22
306751,ARCO - Redding,2402 Cascade Blvd,California,United States,40.64237844,-122.3676758,CHAdeMO,189,2,66.07,2.65
306750,Cloninger's Stationplace,415 W Main St,Idaho,United States,45.92694996,-116.1247947,CCS (Type 1),50,3,50,0.21
306750,Cloninger's Stationplace,415 W Main St,Idaho,United States,45.92694996,-116.1247947,CHAdeMO,50,3,50,4.84
306749,ARCO Marysville,707 E Street,California,United States,39.14291812,-121.5906592,CCS (Type 1),150,2,50,3.99
306748,Posto Maracanae,BR-316,Maranhaeo,Brazil,-4.254038831,-44.43338696,CCS (Type 2),160,2,51.6,1.46
306747,Ev Arrey Express,"Av. Joaeo XXIII, 3800",Piaua,Brazil,-5.081587132,-42.76384078,CCS (Type 2),60,2,50,4.9
306746,Sol Energy,"Avenida Coronel Martiniano, 2059",Rio Grande do Norte,Brazil,-6.469961,-37.086246,CCS (Type 2),30,1,50,3.01
306745,Paciatio Ideal - Cidade Alpha,Alameda Mediterracneo,Ceara,Brazil,-3.881932128,-38.48706055,CCS (Type 2),30,1,50,2.91
306744,Carajacis - Campina Grande,"Avenida Assis Chateubriand, 1261",Paraaba,Brazil,-7.240036277,-35.88792118,CCS (Type 2),60,2,50,3.74
306743,Armadale Fitness and Auqatic Station,76 Champion Drive,Western Australia,Australia,-32.13378218,116.0036023,Type 2 (Socket Only),22,4,50,4.06
306742,Blue Blue (Khair Zaman Eving),"Tariq Al-Ain Al-Sakhneh, Al-Zaafrana",Suez,Egypt,29.23434367,32.62251472,Type 2 (Socket Only),22,2,50,3.28
306722,Kempton Chevrolet-Buick ,700 West 5th Street,Arizona,United States,32.8346205,-109.715481,CCS (Type 1),100,4,50,2.73
306721,StationExperience Lodging,183 Twilight Beach Road,Washington,United States,48.11792311,-123.2954531,NACS / Tesla Supercharger,11.5,1,50,4.92
306720,Dungannon Supercharger,Main Road,Northern Ireland,United Kingdom,54.48742652,-6.751575363,CCS (Type 2),250,4,106,4.69
306711,Piazza Venezia,Piazza Venezia,Piedmont,Italy,45.14069505,8.45288314,CCS (Type 2),150,4,51,3.63
306710,Ev Ibis Aguamarga,Carrer de Balgica / Calle Baclgica,Valencian Community,Spain,38.31333587,-0.517515873,CCS (Type 2),300,4,141,4.09
306709,C.C. Rivas Futura,Calle de Isaac Peral,Madrid,Spain,40.33681971,-3.530664294,CCS (Type 2),300,8,149,1.07
306708,EV Deportivo Laleta,Carrer del Cardenal Reig,Catalonia,Spain,41.37892191,2.117005672,CCS (Type 2),50,2,50,2.53
306707,"Eving Rambla Brasil, 29",Carrer de Roger,Catalonia,Spain,41.37728624,2.129237072,Type 2 (Socket Only),22,6,50,4.2
306696,Lidl-Alvaston,Raynesway,England,United Kingdom,52.899193,-1.427218,Type 2 (Socket Only),22,1,50,3.66
306696,Lidl-Alvaston,Raynesway,England,United Kingdom,52.899193,-1.427218,CCS (Type 2),50,1,50,2.71
306696,Lidl-Alvaston,Raynesway,England,United Kingdom,52.899193,-1.427218,CHAdeMO,50,1,50,2.95
306695,Nicholas Ev,6500 47th Street,California,United States,38.5076801,-121.4516548,Type 1 (J1772),6.6,2,50,2.54
306693,MCD,567 E Manhattan Blvd,Ohio,United States,41.68673672,-83.53209092,CCS (Type 1),350,2,177,2.83
306693,MCD,567 E Manhattan Blvd,Ohio,United States,41.68673672,-83.53209092,CHAdeMO,100,2,50,4.37
306690,VAPT Cajazeiras | Grupo Barbosa EV Station ,"BR-230, Km-507",Paraaba,Brazil,-6.90123354,-38.56828009,CCS (Type 2),40,1,50,0.8
306689,VAPT Campina Grande | EV do Trato,"Canal, 134",Paraaba,Brazil,-7.2213914,-35.87546424,CCS (Type 2),40,1,50,2.31
306688,VAPT Natal | Grupo Centry,"Interventor Mario Cacmara, 2101",Rio Grande do Norte,Brazil,-5.81160289,-35.22604487,CCS (Type 2),40,1,50,0.05
306687,VAPT Joaeo Pessoa | Grupo Centry,"Camilo de Holanda,670",Paraaba,Brazil,-7.1244542,-34.87325013,CCS (Type 2),40,1,50,1.23
306685,VAPT Parnamirim | Sacolaeo Maria Lacerda,"Maria Lacerda Montenegro,1864",Rio Grande do Norte,Brazil,-5.88960119,-35.20911729,CCS (Type 2),40,1,50,3.63
306684,VAPT Natal | Sacolaeo Maranguape,"Maranguape,65",Rio Grande do Norte,Brazil,-5.76261175,-35.25315898,CCS (Type 2),40,1,50,4.96
306683,VAPT Toritama | Arena 104 | DELUNE,BR 104 ,Pernambuco,Brazil,-8.0055024,-36.07505289,CCS (Type 2),40,1,50,0.5
306681,Muhtar Akbekir 2. Sokak,Muhtar Akbekir 2. Sokak,Muayla,Turkey,36.75696923,28.80109719,CCS (Type 2),180,1,59.4,4
306680,Muayla - Fethiye Yolu,Muayla - Fethiye Yolu,Muayla,Turkey,36.7600685,28.88129005,CCS (Type 2),60,2,50,1.02
306672,Strand Road (South),Strand Road,Leinster,Ireland,53.19901213,-6.095986568,CCS (Type 2),50,2,50,2.78
306671,Holiday Inn McKinleyville,3107 Concorde Drive,California,United States,40.96800332,-124.1105019,Type 1 (J1772),12,8,50,3.67
306668,Galway County Station,St Bridget's Pl,Connacht,Ireland,53.27683761,-9.049555762,Type 2 (Socket Only),22,2,50,0.94
306667,CRJV,Mill St,The Municipal District of Kanturk-Evow,Ireland,52.12736076,-8.666997692,Type 2 (Socket Only),22,2,50,1.78
306666,Ayuntamiento ,Travesaa Ayuntamiento ,Castile and Lean,Spain,41.41335669,-5.752858739,CCS (Type 2),60,2,50,3.92
306665,Causeway Geotech,Unit 1 Fingal  Ev,Leinster,Ireland,53.60036007,-6.191750811,Type 2 (Socket Only),22,2,50,2.77
306664,The Sidings,Grand Canal Quay,Leinster,Ireland,53.34024095,-6.240050049,Type 2 (Socket Only),7,2,50,0.03
306663,Bord na Mana,Drehid,The Municipal District of Clane ae Maynooth,Ireland,53.33024492,-6.883194385,Type 2 (Socket Only),22,2,50,3.8
306662,St Conleths Infants Ev,R445,The Municipal District of Kildare ae Newbridge,Ireland,53.18390602,-6.789923635,Type 2 (Socket Only),22,2,50,0.18
306661,Enel X Way ,Via Alfredo Testoni 81,Emilia-Romagna,Italy,44.473384,11.275623,CCS (Type 2),75,1,50,3.73
306661,Enel X Way ,Via Alfredo Testoni 81,Emilia-Romagna,Italy,44.473384,11.275623,CHAdeMO,62,1,50,1.01
306661,Enel X Way ,Via Alfredo Testoni 81,Emilia-Romagna,Italy,44.473384,11.275623,Type 2 (Tethered Connector) ,22,1,50,4.79
306657,Eving Transfronterizo Fuentes de Oaoro,EN 332,Guarda,Portugal,40.60666723,-6.825016519,CCS (Type 2),400,6,230,1.84
306657,Eving Transfronterizo Fuentes de Onoro,EN 332,Guarda,Portugal,40.60666723,-6.825016519,CHAdeMO,80,4,50,0.74
306656,Ayunt. Ciudad Rodrigo. Hacienda,Calle de las Escuelas,Castile and Lean,Spain,40.59880233,-6.528010546,CCS (Type 2),100,2,50,4.38
306655,Ayunt. Ciudad Rodrigo. Bar Tres Columnas,Avenida de Salamanca,Castile and Lean,Spain,40.60435002,-6.528579491,CCS (Type 2),100,2,50,4.98
306655,Ayunt. Ciudad Rodrigo. Bar Tres Columnas,Avenida de Salamanca,Castile and Lean,Spain,40.60435002,-6.528579491,Type 2 (Socket Only),22,2,50,1.84
306654,Enyakat,"Enyakt, Silivri, Turkey",Istanbul,Turkey,41.08044012,28.33738223,CCS (Type 2),180,1,59.4,2.24
306653,Dobbies Ashford,Rutherford Road,England,United Kingdom,51.162758,0.871362,CCS (Type 2),180,1,59.4,3.61
306653,Dobbies Ashford,Rutherford Road,England,United Kingdom,51.162758,0.871362,CHAdeMO,80,1,50,4.43
306643,"""Victory  Ev""","Kobilyanskyi Street, 142",Dnipropetrovsk Oblast,Ukraine,47.90418599,33.35925199,CCS (Type 2),160,2,51.6,2.97
306643," ""Victory  Ev""","Kobilyanskyi Street, 142",Dnipropetrovsk Oblast,Ukraine,47.90418599,33.35925199,GB-T DC - GB/T 20234.3,160,1,50,1.96
306642,#060 - FLOS,"Zakhinyaviv Street, 158A",Zaporizhia Oblast,Ukraine,47.88548883,34.99541055,CCS (Type 2),90,1,50,2.06
306642,#060 - FLOS,"Zakhinyaviv Street, 158A",Zaporizhia Oblast,Ukraine,47.88548883,34.99541055,GB-T DC - GB/T 20234.3,90,1,50,3.48
306642,#060 - FLOS,"Zakhinyaviv Street, 158A",Zaporizhia Oblast,Ukraine,47.88548883,34.99541055,CHAdeMO,50,1,50,0.02
306642,#060 - FLOS,"Zakhinyaviv Street, 158A",Zaporizhia Oblast,Ukraine,47.88548883,34.99541055,Type 2 (Socket Only),174,1,56.38,3.1
306641,Target T0859 - Watertown SD,2000 9th Ave SE,South Dakota,United States,44.88885634,-97.08426927,CCS (Type 1),350,6,185,1.78
306640,Target T1015 New Bern NC,3410 Dr MLK Jr Blvd,North Carolina,United States,35.10087492,-77.09553591,CCS (Type 1),350,6,185,3.97
306639,Volvo Toledo,Calle San Pedro de Alcantara,Castile-La Mancha,Spain,39.91389636,-4.007518116,CCS (Type 2),100,2,50,0.46
306637,BP Pulse Xanada Mastoles,Calle Moraleja de Enmedio,Madrid,Spain,40.31384325,-3.869307869,CCS (Type 2),100,2,50,2.94
306637,BP Pulse Xanada Mastoles,Calle Moraleja de Enmedio,Madrid,Spain,40.31384325,-3.869307869,CHAdeMO,80,1,50,2.4
306635,Carajacias - CABEDELO,Rua Mar do Caribe,Paraaba,Brazil,-7.039607048,-34.84572952,CCS (Type 2),90,2,50,3.21
306634,Graal Itatiaia,Rodovia Presidente Dutra km 322,Rio de Janeiro,Brazil,-22.48447431,-44.54733754,CCS (Type 2),120,2,50,0.32
306634,Graal Itatiaia,Rodovia Presidente Dutra km 322,Rio de Janeiro,Brazil,-22.48447431,-44.54733754,Type 2 (Tethered Connector) ,22,1,50,2.9
306633,188th Street Southwest,188th Street Southwest,Washington,United States,47.82847771,-122.2775464,CCS (Type 1),200,9,86,2.81
306632,Costco Pleasanton,7200 Johnson Drive,California,United States,37.69514042,-121.9189692,CCS (Type 1),350,10,193,2.8
306630,Pilot Station - Belmont,66377 Belmont Morristown Rd,Ohio,United States,40.05756205,-81.05118347,CCS (Type 1),350,4,181,3.38
306629,Pilot Station - Franklin,6830 Franklin-Lebanon Rd,Ohio,United States,39.54224171,-84.29102492,CCS (Type 1),350,4,181,4.02
306628,Pilot Station - Caldwell,44133 Fairground Rd,Ohio,United States,39.73758389,-81.52778905,CCS (Type 1),350,4,181,1.35
306627,Ev Liabeny,Madrid,Madrid,Spain,40.41864131,-3.70405846,Type 2 (Socket Only),11,2,50,4.13
306626,WA EV Network - Port Headland,3 Sutherland Road,Western Australia,Australia,-20.30921497,118.5929989,CCS (Type 2),150,2,50,2.49
306626,WA EV Network - Port Headland,3 Sutherland Road,Western Australia,Australia,-20.30921497,118.5929989,Type 2 (Socket Only),22,1,50,0.39
306617,Dunnigan Arco Supercharger,30044 County Road 8,California,United States,38.86383072,-121.9514599,NACS / Tesla Supercharger,250,48,194,0.29
306616,CEPSA Salamanca,Calle Calzada de Medina,Castile and Lean,Spain,40.97405247,-5.645005298,CCS (Type 2),150,1,50,1.67
306615,Via Mesima SP73,Via Mesima SP73,Calabria,Italy,38.62776364,16.17015846,Type 2 (Socket Only),22,1,50,3.92
306615,Via Mesima SP73,Via Mesima SP73,Calabria,Italy,38.62776364,16.17015846,CCS (Type 2),50,1,50,3.54
306614,Via Addolorata,Via Addolorata,Calabria,Italy,38.58767524,16.21751796,Type 2 (Socket Only),22,1,50,3.94
306613,Via Roella sotto,Via Roella sotto 12,Calabria,Italy,38.65918218,16.55377165,Type 2 (Tethered Connector) ,7,1,50,2.59
306612,Posto Luz da Lua - InWatts,Rua Juarez Bertolini,Parana,Brazil,-25.4692676,-49.35278833,CCS (Type 2),54,2,50,2.2
306612,Posto Luz da Lua - InWatts,Rua Juarez Bertolini,Parana,Brazil,-25.4692676,-49.35278833,Type 2 (Tethered Connector) ,243,2,97.5,0.74
306611,BYD Cascavel,Rua Martin Afonso de Souza,Parana,Brazil,-24.95433242,-53.42055319,CCS (Type 2),120,2,50,1.64
306610,Parada do Mano  Eve,Rua Mylla,Parana,Brazil,-24.97875923,-53.49158697,CCS (Type 2),30,1,50,2.17
306609,Lidl,Whitemill Road,Leinster,Ireland,52.32911335,-6.480374118,Type 2 (Socket Only),22,2,50,0.44
306608,VAPT Guarabira | LM Telecom,Rua Luas Porpino da Silva,Paraaba,Brazil,-6.8648504,-35.49621938,CCS (Type 2),40,1,50,1.1
306600,Tesla Supercharger Rivas,C.C. H2Ocio,Madrid,Spain,40.33584328,-3.524267238,CCS (Type 2),250,12,122,3.18
306592,"Pilot Station #96 Okeechobee, FL",3051 State Road 60,Florida,United States,27.69889526,-80.90184655,CCS (Type 1),350,4,181,3.93
306591,"Pilot Station #324 Franksville, WI",13712 Northwestern Avenue,Wisconsin,United States,42.77859445,-87.95120706,CCS (Type 1),350,4,181,0.59
306590,"Flying J Station #756 Black Station Falls, WI",780 State Hwy 54,Wisconsin,United States,44.29451641,-90.83018023,CCS (Type 1),350,4,181,2.05
306589,"14555 Ih35 South Von Ormy, TX 78073 ",14555 Ih35 South,Texas,United States,29.27969677,-98.66808041,CCS (Type 1),350,4,181,4.2
306588,"Pilot Station #434 Fort Worth, TX",2400 Alliance Gateway Fwy,Texas,United States,32.95806922,-97.30716833,CCS (Type 1),350,4,181,1.92
306587,"Flying J Station #698 Jeffersonville, OH","9935 SR 41 Jeffersonville, OH 43128 ",Ohio,United States,39.64677016,-83.53820352,CCS (Type 1),350,4,181,2.86
306586,"Flying J Station #699 Millersport, OH",10480 Baltimore Rd SW,Ohio,United States,39.94323865,-82.5994603,CCS (Type 1),350,4,181,2.94
306585,"Flying J Station #638 Caldwell, ID",3512 Franklin Road,Idaho,United States,43.66200336,-116.6544238,CCS (Type 1),350,4,181,0.92
306584,VAPT Joaeo Pessoa | Intense Body Station,"Av. Piaua, 623",Paraaba,Brazil,-7.11418477,-34.85349432,CCS (Type 2),40,1,50,1.81
306582,"Pilot Station #146 Castleton - On - Hudson, NY",995 US Route 9 ,New York,United States,42.49758394,-73.67410419,CCS (Type 1),350,2,177,4.16
306581,WA EV Network - Fortescue Station,51 Highway 1,Western Australia,Australia,-21.29578392,116.1380797,CCS (Type 2),50,2,50,1.37
306581,WA EV Network - Fortescue Station,51 Highway 1,Western Australia,Australia,-21.29578392,116.1380797,Type 2 (Socket Only),22,1,50,2.59
306580,The Lunch Box,300 N Eastern Ave,Texas,United States,34.74700284,-101.8487186,CCS (Type 1),180,4,65.4,1.49
306580,The Lunch Box,300 N Eastern Ave,Texas,United States,34.74700284,-101.8487186,NACS / Tesla Supercharger,180,4,65.4,4.7
306571,Lidl-Netherfield,2 Great Northern Way,England,United Kingdom,52.96228014,-1.06960366,Type 2 (Socket Only),22,1,50,1.3
306571,Lidl-Netherfield,2 Great Northern Way,England,United Kingdom,52.96228014,-1.06960366,CCS (Type 2),50,1,50,2.15
306571,Lidl-Netherfield,2 Great Northern Way,England,United Kingdom,52.96228014,-1.06960366,CHAdeMO,50,1,50,4.36
306570,"Flying J Station #630 Jackson, GA",1125 Bucksnort Road,Georgia,United States,33.2069377,-84.06347147,CCS (Type 1),350,2,177,4.21
306569,"Flying J Station #663 Waddy, KY",1670 Waddy Road,Kentucky,United States,38.15585443,-85.06773663,CCS (Type 1),350,2,177,0.93
306568,"Pilot Station #6990 Kenly, NC",1000 Truckstop Road,North Carolina,United States,35.58252034,-78.14782042,CCS (Type 1),350,2,177,4.01
306568,"Pilot Station #6990 Kenly, NC",1000 Truckstop Road,North Carolina,United States,35.58252034,-78.14782042,CHAdeMO,319,1,149.61,2.41
306567,"Pilot Station #41 Mount Sterling, KY",3060 Owingsville Road,Kentucky,United States,38.08609132,-83.89911048,CCS (Type 1),350,2,177,0.67
306566,"Pilot Station #367 Caddo Mills, TX",2226 Fm-1903,Texas,United States,33.04380598,-96.17817643,CCS (Type 1),350,2,177,0.4
306565,"Pilot Station #4557 Carnesville, GA",11156 Highway 106,Georgia,United States,34.38970122,-83.22715973,CCS (Type 1),350,2,177,3.64
306564,"Flying J Station #734 New Caney, TX",23412 Hwy 242,Texas,United States,30.19264183,-95.19201856,CCS (Type 1),350,2,177,2.48
306563,"Flying J Station #620 Smithton, PA",122 Fitz Henry Road,Pennsylvania,United States,40.16958348,-79.7320224,CCS (Type 1),350,2,177,2.18
306562,"Flying J Station #752 Winchester, VA",1530 Rest Church Road,Virginia,United States,39.2905169,-78.08632238,CCS (Type 1),350,2,177,3.65
306561,"Flying J Station #606 Texarkana, AR",8300 State Highway 108,Arkansas,United States,33.51267008,-93.94848336,CCS (Type 1),350,2,177,3.83
306560,"Flying J Station #705 Sayre, OK",2400 South 4th Route,Oklahoma,United States,35.26499644,-99.64141128,CCS (Type 1),350,2,177,0.79
306559,"Flying J Station #697 Hubbard, OH",2226 North Main Street,Ohio,United States,41.18225155,-80.56907243,CCS (Type 1),350,2,177,3.05
306558,"Pilot Station #118 Benton, AR",7801 Alcoa Road,Arkansas,United States,34.60854179,-92.53374782,CCS (Type 1),350,2,177,0.68
306556,Pilot Station - Canton,2320 Faircrest St SW,Ohio,United States,40.74994877,-81.40395306,CCS (Type 1),350,4,181,3.28
306555,Best Western - Zanesville,4929 E Pike,Ohio,United States,39.96577093,-81.89918247,CCS (Type 1),400,4,226,4.78
306554,Stationpes On Bluebell ,125 Bluebell Drive SW,Ohio,United States,40.49267953,-81.47202743,CCS (Type 1),400,4,226,0.34
306553,Castel DaeArno Guest  Ev Assisi Perugia ,Strada Castel D'Arno 8,Umbria,Italy,43.14984465,12.53777861,Type 2 (Tethered Connector) ,130,2,50,0.29
306552,1998 Ecofactor Pellet Servers 160 kW.,Teplodar (industrial zone),Odesa Oblast,Ukraine,46.46243275,30.3029776,CCS (Type 2),160,1,50,1.41
306552,1998 Ecofactor Pellet Servers 160 kW.,Teplodar (industrial zone),Odesa Oblast,Ukraine,46.46243275,30.3029776,GB-T DC - GB/T 20234.3,160,1,50,1.31
306552,1998 Ecofactor Pellet Servers 160 kW.,Teplodar (industrial zone),Odesa Oblast,Ukraine,46.46243275,30.3029776,CHAdeMO,50,1,50,1.23
306551,Carajacias Tabuleiro do Martins,Avenida Sebastiaeo Correia da Rocha,Alagoas,Brazil,-9.590148175,-35.76098671,CCS (Type 2),90,2,50,4.53
306550,Carajacias Joaeo Pessoa,Rua Motorista Aldovandro Amacncio Pereira,Paraaba,Brazil,-7.171412933,-34.87080828,CCS (Type 2),90,2,50,1.25
306549,Centro Porsche Valladolid,Camino del Cabildo,Castile and Lean,Spain,41.66687278,-4.728348445,CCS (Type 2),320,2,152.4,1.36
306548,Eving iEv General Pardiaas,Calle del General Pardiaas,Madrid,Spain,40.425426,-3.678702854,CCS (Type 2),120,2,50,3.8
306548,Eving iEv General Pardiaas,Calle del General Pardiaas,Madrid,Spain,40.425426,-3.678702854,Type 2 (Socket Only),22,1,50,2.25
306546,ETAPA Phase 1,Al Mustakbal RD,Giza,Egypt,30.06857043,30.97282127,Type 2 (Socket Only),22,2,50,0.33
306545,ETAPA Phase 1,Al Mustakbal RD,Giza,Egypt,30.06755699,30.97395184,Type 2 (Socket Only),22,2,50,2.44
306544,The Access,Al Zohour,Giza,Egypt,30.02743155,31.00602174,Type 2 (Socket Only),22,2,50,0.17
306543,upville compund station,Waslet Dahshur,Giza,Egypt,29.98267679,31.00991654,Type 2 (Socket Only),22,2,50,0.31
306542,Vida Ev - Marassi station,Marassi,Matruh,Egypt,30.96497787,28.76181402,Type 2 (Socket Only),22,2,50,4.53
306537,MCD,The Belgard Walkway,Leinster,Ireland,53.28727558,-6.368537042,CCS (Type 2),160,2,51.6,0.7
306537,MCD,The Belgard Walkway,Leinster,Ireland,53.28727558,-6.368537042,CHAdeMO,60,2,50,2.66
306536,Swan Lake - EV 09,Swan Lake,Red Sea,Egypt,27.40516804,33.65870339,Type 2 (Socket Only),22,1,50,2.06
306536,Swan Lake - EV 09,Swan Lake,Red Sea,Egypt,27.40516804,33.65870339,CCS (Type 2),3,1,50,1.74
306535,Swan Lake - EV 06,Swan Lake,Red Sea,Egypt,27.40646647,33.65877488,Type 2 (Socket Only),22,1,50,4.5
306535,Swan Lake - EV 06,Swan Lake,Red Sea,Egypt,27.40646647,33.65877488,CCS (Type 2),3,1,50,0.11
306534,Swan Lake - EV 20,Swan Lake,Red Sea,Egypt,27.40606728,33.65747937,Type 2 (Socket Only),22,1,50,3.32
306534,Swan Lake - EV 20,Swan Lake,Red Sea,Egypt,27.40606728,33.65747937,CCS (Type 2),3,1,50,4.82
306525,Aloha Tower Stationplace,7 Aloha Tower Drive,Hawaii,United States,21.30607885,-157.864363,CCS (Type 1),150,4,51,2.8
306525,Aloha Tower Stationplace,7 Aloha Tower Drive,Hawaii,United States,21.30607885,-157.864363,CHAdeMO,50,2,50,4.68
306524,Kahului Ev & Ride,77 Ani St.,Hawaii,United States,20.87524063,-156.4618834,CCS (Type 1),150,4,51,0.26
306524,Kahului Ev & Ride,77 Ani St.,Hawaii,United States,20.87524063,-156.4618834,CHAdeMO,50,2,50,2.09
306523,Royal Farms,3314 Station St,Pennsylvania,United States,39.84324005,-75.42608064,CCS (Type 1),250,8,114,1.3
306521,Comfort Inn Civic Station,281 ME-27,Maine,United States,44.348983,-69.794985,CCS (Type 1),250,16,130,3.65
306521,Comfort Inn Civic Station,281 ME-27,Maine,United States,44.348983,-69.794985,NACS / Tesla Supercharger,250,16,130,4.91
306520,Evolve NY - Churchville,32 S Main St,New York,United States,43.10335865,-77.88389789,CCS (Type 1),350,4,181,1.28
306519,Eving Lot - Bradford,22 N Main St,Vermont,United States,43.99543918,-72.12753058,CCS (Type 1),180,4,65.4,3.27
306518,RMP - Moab,1850 N Main St,Utah,United States,38.60211073,-109.5758559,CCS (Type 1),350,8,189,0.99
306517,CircleK,1000 Amberly Way,Kentucky,United States,37.73582346,-84.32790472,CCS (Type 1),180,4,65.4,2.83
306516,Pilot Station - Austinburg,2246 OH-45,Ohio,United States,41.78518235,-80.85439359,CCS (Type 1),350,4,181,2.32
306515,Pilot Station - Toledo,5820 Hagman Rd,Ohio,United States,41.72435845,-83.50827073,CCS (Type 1),350,4,181,4.86
306514,Morales de Toro (Acciona),Calle Camino de Moralinos,Castile and Lean,Spain,41.53451201,-5.310478539,CCS (Type 2),100,2,50,3.04
306513,Pilot Station - Beaverdam,427 E Main St,Ohio,United States,40.83344493,-83.96402028,CCS (Type 1),350,4,181,1.75
